"All assets information, media account 'dolphmediasvc301'"
Exported with Azure Media Services Explorer v5.8.1.0 on 6/10/2024 11:30:16 AM. Dates are local.
Asset name,Description,Alternate Id,Asset Id,Created time,Last modified time,Storage account,Storage container,Asset type,Size,Streaming locators count,In MK/IO,Locator name #1,Created time,Start time,End time,Streaming Urls with streaming endpoint #0
output-80df82da131d4310a47a16c1dd557bea,,,ba6de414-938d-49e4-a054-2cd2ecf30232,8/12/2020 9:57:05 AM,8/12/2020 9:57:05 AM,dolphmediastorage301,asset-ba6de414-938d-49e4-a054-2cd2ecf30232,Multi Bitrate MP4 (4),15452694,1,False,locator-80df82da131d4310a47a16c1dd557bea,8/12/2020 9:58:06 AM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/d0b90a45-b37f-489f-8c21-9dacb0c4484c/AnteriorCrossbiteApplianceTextur.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/d0b90a45-b37f-489f-8c21-9dacb0c4484c/AnteriorCrossbiteApplianceTextur.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/d0b90a45-b37f-489f-8c21-9dacb0c4484c/AnteriorCrossbiteApplianceTextur.ism/manifest(encryption=cenc)"
output-816d0c3625214126a3262780a74135c1,,,8eff88a6-f89a-46aa-9f28-5ce6daa91742,8/12/2020 3:03:36 PM,8/12/2020 3:03:36 PM,dolphmediastorage301,asset-8eff88a6-f89a-46aa-9f28-5ce6daa91742,Multi Bitrate MP4 (4),20812257,1,False,locator-816d0c3625214126a3262780a74135c1,8/12/2020 3:04:38 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/c10a6b94-1999-4064-b0b6-22cb561be83c/LabialFrenectomyLaserAfterSpaceC.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/c10a6b94-1999-4064-b0b6-22cb561be83c/LabialFrenectomyLaserAfterSpaceC.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/c10a6b94-1999-4064-b0b6-22cb561be83c/LabialFrenectomyLaserAfterSpaceC.ism/manifest(encryption=cenc)"
output-8183e2f9841a408d8e850b4151106bbf,,,0f2fccd3-5b5c-4c98-a540-0a5c79a00a8b,8/12/2020 1:09:11 PM,8/12/2020 1:09:11 PM,dolphmediastorage301,asset-0f2fccd3-5b5c-4c98-a540-0a5c79a00a8b,Multi Bitrate MP4 (4),10439013,1,False,locator-8183e2f9841a408d8e850b4151106bbf,8/12/2020 1:10:12 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/52753e4f-c872-421b-9460-14d01c007caf/ExtractMxMolarMixedDentition_Wat.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/52753e4f-c872-421b-9460-14d01c007caf/ExtractMxMolarMixedDentition_Wat.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/52753e4f-c872-421b-9460-14d01c007caf/ExtractMxMolarMixedDentition_Wat.ism/manifest(encryption=cenc)"
output-82074b7153ff443bb7569d1a423a50b4,,,05a0c10b-ec08-484a-a4de-9ad1451441e7,8/12/2020 2:15:20 PM,8/12/2020 2:15:20 PM,dolphmediastorage301,asset-05a0c10b-ec08-484a-a4de-9ad1451441e7,Multi Bitrate MP4 (4),11049955,1,False,locator-82074b7153ff443bb7569d1a423a50b4,8/12/2020 2:16:21 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/35b97d44-2eef-4f8b-a044-f379acfea374/HawleyApplianceWithRetainerCompl.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/35b97d44-2eef-4f8b-a044-f379acfea374/HawleyApplianceWithRetainerCompl.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/35b97d44-2eef-4f8b-a044-f379acfea374/HawleyApplianceWithRetainerCompl.ism/manifest(encryption=cenc)"
output-823a170e1387452c996a01111e7295d9,,,19eb44af-40bd-4e56-9bb3-ae2ecbd0715e,8/12/2020 1:37:06 PM,8/12/2020 1:37:06 PM,dolphmediastorage301,asset-19eb44af-40bd-4e56-9bb3-ae2ecbd0715e,Multi Bitrate MP4 (4),14170194,1,False,locator-823a170e1387452c996a01111e7295d9,8/12/2020 1:38:08 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/f4f58ef3-cacc-4792-bb52-f333e4ce4c82/FlossingBadHygiene_Watermarked.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/f4f58ef3-cacc-4792-bb52-f333e4ce4c82/FlossingBadHygiene_Watermarked.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/f4f58ef3-cacc-4792-bb52-f333e4ce4c82/FlossingBadHygiene_Watermarked.ism/manifest(encryption=cenc)"
output-82403f4c71654c7cb71dc360a7c3a16f,,,bdaa306c-f9c8-4fb3-ab7e-708a5a1bf1ab,8/12/2020 1:26:49 PM,8/12/2020 1:26:49 PM,dolphmediastorage301,asset-bdaa306c-f9c8-4fb3-ab7e-708a5a1bf1ab,Multi Bitrate MP4 (4),6778302,1,False,locator-82403f4c71654c7cb71dc360a7c3a16f,8/12/2020 1:27:50 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/8934de0c-4230-4d7b-bc62-c9eaa4010936/FirstBicuspidExtractionTextured_.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/8934de0c-4230-4d7b-bc62-c9eaa4010936/FirstBicuspidExtractionTextured_.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/8934de0c-4230-4d7b-bc62-c9eaa4010936/FirstBicuspidExtractionTextured_.ism/manifest(encryption=cenc)"
output-8272ea5bbba34bc3bc6f1e4d51da246f,,,81721063-b8c0-4b3b-9e63-217db93a0f20,8/12/2020 1:03:34 PM,8/12/2020 1:03:34 PM,dolphmediastorage301,asset-81721063-b8c0-4b3b-9e63-217db93a0f20,Multi Bitrate MP4 (4),12094830,1,False,locator-8272ea5bbba34bc3bc6f1e4d51da246f,8/12/2020 1:04:35 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/7d8efe35-f0b9-4c92-89b0-3879cbbc5d02/ElasticsFinishing_Watermarked.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/7d8efe35-f0b9-4c92-89b0-3879cbbc5d02/ElasticsFinishing_Watermarked.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/7d8efe35-f0b9-4c92-89b0-3879cbbc5d02/ElasticsFinishing_Watermarked.ism/manifest(encryption=cenc)"
output-82cbd10bf9f14a1baad916c325524a78,,,0b10f7c3-4e56-4a3b-8032-4149153e19b2,8/12/2020 9:39:26 AM,8/12/2020 9:39:26 AM,dolphmediastorage301,asset-0b10f7c3-4e56-4a3b-8032-4149153e19b2,Multi Bitrate MP4 (4),20694029,1,False,locator-82cbd10bf9f14a1baad916c325524a78,8/12/2020 9:40:28 AM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/4fcb023b-f46d-4829-a1ed-05fd2906ddf0/3M-AestheticTeen.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/4fcb023b-f46d-4829-a1ed-05fd2906ddf0/3M-AestheticTeen.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/4fcb023b-f46d-4829-a1ed-05fd2906ddf0/3M-AestheticTeen.ism/manifest(encryption=cenc)"
output-831aedd26d824be1b78a1856e876b2d2,,,0b3e291d-4a88-48dc-bc1a-0009b00519c8,8/12/2020 11:11:28 AM,8/12/2020 11:11:28 AM,dolphmediastorage301,asset-0b3e291d-4a88-48dc-bc1a-0009b00519c8,Multi Bitrate MP4 (4),51929375,1,False,locator-831aedd26d824be1b78a1856e876b2d2,8/12/2020 11:12:29 AM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/40724310-fdbf-41f2-b60d-9cdfe0095645/Carriere-MotionClearClassII.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/40724310-fdbf-41f2-b60d-9cdfe0095645/Carriere-MotionClearClassII.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/40724310-fdbf-41f2-b60d-9cdfe0095645/Carriere-MotionClearClassII.ism/manifest(encryption=cenc)"
output-83c0a08f01374a98ba257c2906f467a6,,,7273ad3a-4c6a-460a-8947-93a30a6c978e,8/12/2020 9:43:03 AM,8/12/2020 9:43:03 AM,dolphmediastorage301,asset-7273ad3a-4c6a-460a-8947-93a30a6c978e,Multi Bitrate MP4 (4),15970528,1,False,locator-83c0a08f01374a98ba257c2906f467a6,8/12/2020 9:44:04 AM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/0138ee5d-e5b2-4f13-9b97-1c74ab99c93e/AirFlosser_Watermarked.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/0138ee5d-e5b2-4f13-9b97-1c74ab99c93e/AirFlosser_Watermarked.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/0138ee5d-e5b2-4f13-9b97-1c74ab99c93e/AirFlosser_Watermarked.ism/manifest(encryption=cenc)"
output-84026c4abc044b83ae260105ace5ab24,,,5f620f8f-7041-41be-a547-1294ce1e99f2,8/12/2020 6:13:30 PM,8/12/2020 6:13:30 PM,dolphmediastorage301,asset-5f620f8f-7041-41be-a547-1294ce1e99f2,Multi Bitrate MP4 (4),10146451,1,False,locator-84026c4abc044b83ae260105ace5ab24,8/12/2020 6:14:32 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/c0d7d939-0208-4f1e-8f15-762c70b2fef8/SpringsCanineRetraction_Watermar.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/c0d7d939-0208-4f1e-8f15-762c70b2fef8/SpringsCanineRetraction_Watermar.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/c0d7d939-0208-4f1e-8f15-762c70b2fef8/SpringsCanineRetraction_Watermar.ism/manifest(encryption=cenc)"
output-850f267f8d69431dbfadc7525bb85300,,,26f4787e-c31d-4ea1-b02d-38940d42b813,8/12/2020 9:59:11 AM,8/12/2020 9:59:11 AM,dolphmediastorage301,asset-26f4787e-c31d-4ea1-b02d-38940d42b813,Multi Bitrate MP4 (4),4130525,1,False,locator-850f267f8d69431dbfadc7525bb85300,8/12/2020 10:00:13 AM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/e2d3aa6c-202c-4d08-8c7a-0710e9e3d834/ArchformBroadMdNoSpacing_Waterma.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/e2d3aa6c-202c-4d08-8c7a-0710e9e3d834/ArchformBroadMdNoSpacing_Waterma.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/e2d3aa6c-202c-4d08-8c7a-0710e9e3d834/ArchformBroadMdNoSpacing_Waterma.ism/manifest(encryption=cenc)"
output-8530544bcb67422b831bd35b174d0f44,,,bb8dde7e-c796-4c92-94b4-bbc782a035a9,8/12/2020 2:03:15 PM,8/12/2020 2:03:15 PM,dolphmediastorage301,asset-bb8dde7e-c796-4c92-94b4-bbc782a035a9,Multi Bitrate MP4 (4),9730387,1,False,locator-8530544bcb67422b831bd35b174d0f44,8/12/2020 2:04:17 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/5dc24f2f-4935-460d-86c6-23367b4af921/GenioplastyTextured_Watermarked.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/5dc24f2f-4935-460d-86c6-23367b4af921/GenioplastyTextured_Watermarked.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/5dc24f2f-4935-460d-86c6-23367b4af921/GenioplastyTextured_Watermarked.ism/manifest(encryption=cenc)"
output-858063976956483ba382b35e4103e96e,,,45df53c1-973f-4ef0-8a38-4b576c14a621,8/12/2020 11:14:45 AM,8/12/2020 11:14:45 AM,dolphmediastorage301,asset-45df53c1-973f-4ef0-8a38-4b576c14a621,Multi Bitrate MP4 (4),17290719,1,False,locator-858063976956483ba382b35e4103e96e,8/12/2020 11:15:47 AM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/b28330ed-825c-477a-9a38-706361e5d99f/CementingBands_Watermarked.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/b28330ed-825c-477a-9a38-706361e5d99f/CementingBands_Watermarked.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/b28330ed-825c-477a-9a38-706361e5d99f/CementingBands_Watermarked.ism/manifest(encryption=cenc)"
output-85aadfd00e6e4fd6a550c1c36cc73372,,,f9de2284-c501-41bc-848b-a024e44c22f7,8/12/2020 4:30:39 PM,8/12/2020 4:30:39 PM,dolphmediastorage301,asset-f9de2284-c501-41bc-848b-a024e44c22f7,Multi Bitrate MP4 (4),9490307,1,False,locator-85aadfd00e6e4fd6a550c1c36cc73372,8/12/2020 4:31:41 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/80d6315f-e256-49d5-b25d-6f2e7f83f295/OperculectomyLaser_Watermarked.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/80d6315f-e256-49d5-b25d-6f2e7f83f295/OperculectomyLaser_Watermarked.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/80d6315f-e256-49d5-b25d-6f2e7f83f295/OperculectomyLaser_Watermarked.ism/manifest(encryption=cenc)"
output-85b9b9e680d2469abc533b4948855052,,,ec604082-95e1-42cd-a96b-c36d735f362c,8/12/2020 4:00:04 PM,8/12/2020 4:00:04 PM,dolphmediastorage301,asset-ec604082-95e1-42cd-a96b-c36d735f362c,Multi Bitrate MP4 (4),19937260,1,False,locator-85b9b9e680d2469abc533b4948855052,8/12/2020 4:01:05 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/57dee39d-bdaa-485f-997c-185925b27e7c/MdBodyOsteotomyRetraction_Waterm.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/57dee39d-bdaa-485f-997c-185925b27e7c/MdBodyOsteotomyRetraction_Waterm.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/57dee39d-bdaa-485f-997c-185925b27e7c/MdBodyOsteotomyRetraction_Waterm.ism/manifest(encryption=cenc)"
output-85cd234cf4a5437eb5ede2b51c93aec9,,,6618be47-90a9-49b9-a474-37808dee37e0,8/12/2020 11:04:32 AM,8/12/2020 11:04:32 AM,dolphmediastorage301,asset-6618be47-90a9-49b9-a474-37808dee37e0,Multi Bitrate MP4 (4),12681605,1,False,locator-85cd234cf4a5437eb5ede2b51c93aec9,8/12/2020 11:05:33 AM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/f2d75480-76ba-496e-9867-806dcfa28ab5/CalculusRemovalUltrasonicMixedDe.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/f2d75480-76ba-496e-9867-806dcfa28ab5/CalculusRemovalUltrasonicMixedDe.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/f2d75480-76ba-496e-9867-806dcfa28ab5/CalculusRemovalUltrasonicMixedDe.ism/manifest(encryption=cenc)"
output-862cce250c5049b5b1f0a5a87d5cd016,,,06c7bad9-bd57-405f-9165-20bfd7870505,8/12/2020 7:49:02 PM,8/12/2020 7:49:02 PM,dolphmediastorage301,asset-06c7bad9-bd57-405f-9165-20bfd7870505,Multi Bitrate MP4 (4),14654651,1,False,locator-862cce250c5049b5b1f0a5a87d5cd016,8/12/2020 7:50:04 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/c02dc292-f158-47dc-baca-2c23c53e9af0/ZygomaticImplantAllOnFourDenture.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/c02dc292-f158-47dc-baca-2c23c53e9af0/ZygomaticImplantAllOnFourDenture.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/c02dc292-f158-47dc-baca-2c23c53e9af0/ZygomaticImplantAllOnFourDenture.ism/manifest(encryption=cenc)"
output-86320090da01421aa9706890432691f0,,,9c2e17cb-7cdc-4462-ac39-06952e41be30,8/12/2020 5:43:50 PM,8/12/2020 5:43:50 PM,dolphmediastorage301,asset-9c2e17cb-7cdc-4462-ac39-06952e41be30,Multi Bitrate MP4 (4),38309089,1,False,locator-86320090da01421aa9706890432691f0,8/12/2020 5:44:52 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/53d6a065-766a-42dc-bab0-908c0e11c9b8/RPEBondedRecurveSpringsMixedDent.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/53d6a065-766a-42dc-bab0-908c0e11c9b8/RPEBondedRecurveSpringsMixedDent.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/53d6a065-766a-42dc-bab0-908c0e11c9b8/RPEBondedRecurveSpringsMixedDent.ism/manifest(encryption=cenc)"
output-864bee28d45d4a81bd2da0aa44a1bd08,,,ff4c11a7-e01f-4263-a3e7-1208ba7f437b,8/12/2020 3:00:16 PM,8/12/2020 3:00:16 PM,dolphmediastorage301,asset-ff4c11a7-e01f-4263-a3e7-1208ba7f437b,Multi Bitrate MP4 (4),26427037,1,False,locator-864bee28d45d4a81bd2da0aa44a1bd08,8/12/2020 3:01:18 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/93c00c56-1ba7-452a-815e-7579997e8b0e/InvisibleAlignersPrecisionCutsEl.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/93c00c56-1ba7-452a-815e-7579997e8b0e/InvisibleAlignersPrecisionCutsEl.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/93c00c56-1ba7-452a-815e-7579997e8b0e/InvisibleAlignersPrecisionCutsEl.ism/manifest(encryption=cenc)"
output-86ec806f6193454c84bc771ae6d7c959,,,4423ec04-b7b6-4b9f-9f9d-bdc90000b71e,8/12/2020 1:04:41 PM,8/12/2020 1:04:41 PM,dolphmediastorage301,asset-4423ec04-b7b6-4b9f-9f9d-bdc90000b71e,Multi Bitrate MP4 (4),8603333,1,False,locator-86ec806f6193454c84bc771ae6d7c959,8/12/2020 1:05:42 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/9b7d0c60-13a0-41a1-b584-b8222d2d8523/ElasticsMidlineCorrectionTexture.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/9b7d0c60-13a0-41a1-b584-b8222d2d8523/ElasticsMidlineCorrectionTexture.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/9b7d0c60-13a0-41a1-b584-b8222d2d8523/ElasticsMidlineCorrectionTexture.ism/manifest(encryption=cenc)"
output-86fdae0038d342adb4fbf05e9e4beace,,,5d316960-e46f-4c6d-92a6-5fed7b940776,8/12/2020 7:40:09 PM,8/12/2020 7:40:09 PM,dolphmediastorage301,asset-5d316960-e46f-4c6d-92a6-5fed7b940776,Multi Bitrate MP4 (4),73513352,1,False,locator-86fdae0038d342adb4fbf05e9e4beace,8/12/2020 7:41:11 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/f956f030-dfec-415c-b2c7-b577f98c5a3c/VirtualSurgery_NoText_Watermarke.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/f956f030-dfec-415c-b2c7-b577f98c5a3c/VirtualSurgery_NoText_Watermarke.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/f956f030-dfec-415c-b2c7-b577f98c5a3c/VirtualSurgery_NoText_Watermarke.ism/manifest(encryption=cenc)"
output-87b88b66193b4c54a80ad89945f77797,,,c7897204-88ee-4f97-9ab9-84626aa87f82,8/12/2020 2:20:50 PM,8/12/2020 2:20:50 PM,dolphmediastorage301,asset-c7897204-88ee-4f97-9ab9-84626aa87f82,Multi Bitrate MP4 (4),16259937,1,False,locator-87b88b66193b4c54a80ad89945f77797,8/12/2020 2:21:51 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/5939857f-9386-4b0d-9083-d2518a43105a/HeadgearCombinationTextured_Wate.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/5939857f-9386-4b0d-9083-d2518a43105a/HeadgearCombinationTextured_Wate.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/5939857f-9386-4b0d-9083-d2518a43105a/HeadgearCombinationTextured_Wate.ism/manifest(encryption=cenc)"
output-8850a1ffeb0c466fadc875eddd8338e8,,,871403d5-9803-4566-8a28-94d932fa92aa,8/12/2020 1:21:24 PM,8/12/2020 1:21:24 PM,dolphmediastorage301,asset-871403d5-9803-4566-8a28-94d932fa92aa,Multi Bitrate MP4 (4),7710904,1,False,locator-8850a1ffeb0c466fadc875eddd8338e8,8/12/2020 1:22:25 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/bafcaab1-4b32-4766-a952-efcd3da7f467/FirstBicuspidExtractionMdCrowdin.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/bafcaab1-4b32-4766-a952-efcd3da7f467/FirstBicuspidExtractionMdCrowdin.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/bafcaab1-4b32-4766-a952-efcd3da7f467/FirstBicuspidExtractionMdCrowdin.ism/manifest(encryption=cenc)"
output-885471bc1c0b4d0dac6e87861068ab55,,,c2e58f39-ef4e-438f-91d6-844472944d99,8/12/2020 4:48:36 PM,8/12/2020 4:48:36 PM,dolphmediastorage301,asset-c2e58f39-ef4e-438f-91d6-844472944d99,Multi Bitrate MP4 (4),23289829,1,False,locator-885471bc1c0b4d0dac6e87861068ab55,8/12/2020 4:49:37 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/e4bc43b0-76a1-4bef-a378-c6b51a958d77/PendexAppliance_Watermarked.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/e4bc43b0-76a1-4bef-a378-c6b51a958d77/PendexAppliance_Watermarked.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/e4bc43b0-76a1-4bef-a378-c6b51a958d77/PendexAppliance_Watermarked.ism/manifest(encryption=cenc)"
output-88e6a9acd0194447997c78260a264efd,,,680be6b6-6103-463e-8a05-341b483fc08f,8/12/2020 11:31:46 AM,8/12/2020 11:31:46 AM,dolphmediastorage301,asset-680be6b6-6103-463e-8a05-341b483fc08f,Multi Bitrate MP4 (4),6247706,1,False,locator-88e6a9acd0194447997c78260a264efd,8/12/2020 11:32:47 AM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/71d80ed6-fc22-4310-9665-c86bcfa15b17/ClassIIIMdSkeletalExcessHorizont.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/71d80ed6-fc22-4310-9665-c86bcfa15b17/ClassIIIMdSkeletalExcessHorizont.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/71d80ed6-fc22-4310-9665-c86bcfa15b17/ClassIIIMdSkeletalExcessHorizont.ism/manifest(encryption=cenc)"
output-89063c036faf4c12b4bb017443e2ceed,,,ebcdb974-3599-40d7-ad71-b1a28e893e43,8/12/2020 7:08:18 PM,8/12/2020 7:08:18 PM,dolphmediastorage301,asset-ebcdb974-3599-40d7-ad71-b1a28e893e43,Multi Bitrate MP4 (4),5732240,1,False,locator-89063c036faf4c12b4bb017443e2ceed,8/12/2020 7:09:19 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/b50eb470-b08f-4387-9520-3bb016785452/TMJClassIIITextured_Watermarked.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/b50eb470-b08f-4387-9520-3bb016785452/TMJClassIIITextured_Watermarked.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/b50eb470-b08f-4387-9520-3bb016785452/TMJClassIIITextured_Watermarked.ism/manifest(encryption=cenc)"
output-89268d2c97744f78a97f61e4e2264cb9,,,cca10091-4797-4770-a8f9-d872e0a1c8af,8/12/2020 1:15:51 PM,8/12/2020 1:15:51 PM,dolphmediastorage301,asset-cca10091-4797-4770-a8f9-d872e0a1c8af,Multi Bitrate MP4 (4),6966898,1,False,locator-89268d2c97744f78a97f61e4e2264cb9,8/12/2020 1:16:53 PM,,12/31/9999 5:59:59 PM,"https://dolphmediasvc301-usno1.streaming.media.azure.net/d3420eea-9d55-4932-aef6-88ef626448b7/FacialAsymmetryMxMdDiagnosis_Wat.ism/manifest(format=mpd-time-csf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/d3420eea-9d55-4932-aef6-88ef626448b7/FacialAsymmetryMxMdDiagnosis_Wat.ism/manifest(format=mpd-time-cmaf,encryption=cenc), https://dolphmediasvc301-usno1.streaming.media.azure.net/d3420eea-9d55-4932-aef6-88ef626448b7/FacialAsymmetryMxMdDiagnosis_Wat.ism/manifest(encryption=cenc)"
